"m/z","RT","intensity","traceID","envelopeID"
"661.077637","2397.68","4.812795","0","0"
"661.079407","2462.51","2.709705","0","0"
"661.080566","2435.44","4.900018","0","0"
"661.080872","2464.11","1.787107","0","0"
"661.082947","2454.52","3.959252","0","0"
"661.08313","2391.54","1.198665","0","0"
"661.083618","2426.2","4.745655","0","0"
"661.083679","2449.74","2.086778","0","0"
"661.084717","2436.98","1.772582","0","0"
"661.0849","2400.79","2.677752","0","0"
"661.085693","2411.78","1.107855","0","0"
"661.086365","2429.29","1.460197","0","0"
"661.086487","2403.9","3.46706","0","0"
"661.08844","2441.68","1.31309","0","0"
"661.0896","2432.37","3.345386","0","0"
"661.094177","2419.85","1.787122","0","0"
"661.095093","2388.47","1.442048","0","0"
"661.097595","2407.03","2.353769","0","0"
"661.0979","2446.52","2.461295","0","0"
"661.098083","2423.05","6.681755","0","0"
"661.098145","2385.4","8.783098","0","0"
"661.098206","2452.93","4.304343","0","0"
"661.09845","2477.12","1.974193","0","0"
"661.098511","2443.28","1.351239","0","0"
"661.098694","2414.99","1.598241","0","0"
"661.099243","2394.59","4.983613","0","0"
"661.099609","2472.19","1.916076","0","0"
"661.102539","2440.09","2.691605","0","0"
"661.103271","2459.31","2.005067","0","0"
"661.103821","2438.53","4.293472","0","0"
"661.104675","2416.61","1.976016","0","0"
"661.104736","2390.01","1.098799","0","0"
"661.105591","2391.54","3.903001","0","0"
"661.105835","2408.61","1.738096","0","0"
"661.106934","2402.34","3.839423","0","0"
"661.108337","2397.68","3.850339","0","0"
"661.108765","2429.29","2.628405","0","0"
"661.108887","2475.48","1.314566","0","0"
"661.109314","2400.79","4.25901","0","0"
"661.109436","2418.23","1.827095","0","0"
"661.111511","2444.89","4.093738","0","0"
"661.111694","2448.13","2.382861","0","0"
"661.112","2457.71","2.219398","0","0"
"661.113892","2411.78","2.592448","0","0"
"661.116333","2465.7","4.66947","0","0"
"661.116699","2413.38","3.116605","0","0"
"661.118042","2405.47","3.036692","0","0"
"661.118835","2470.57","2.677097","0","0"
"661.119568","2467.31","5.13079","0","0"
"661.120239","2407.03","2.618621","0","0"
"661.121399","2436.98","3.545249","0","0"
"661.121826","2421.45","2.611715","0","0"
"661.122314","2410.18","4.952813","0","0"
"661.123657","2419.85","4.642977","0","0"
"661.12439","2399.24","1.787161","0","0"
"661.12561","2414.99","1.605546","0","0"
"661.125977","2408.61","1.981859","0","0"
"661.125977","2430.83","1.064308","0","0"
"661.126831","2477.12","3.616107","0","0"
"661.12738","2459.31","3.956098","0","0"
"661.127563","2472.19","3.292819","0","0"
"661.127625","2403.9","5.6194","0","0"
"661.128052","2393.07","11.427687","0","0"
"661.128113","2396.13","7.729833","0","0"
"661.129456","2464.11","3.312827","0","0"
"661.129944","2388.47","3.46172","0","0"
"661.130798","2424.65","11.362259","0","0"
"661.131287","2454.52","2.302976","0","0"
"661.132263","2426.2","6.571117","0","0"
"661.132874","2435.44","6.963476","0","0"
"661.133118","2391.54","1.79807","0","0"
"661.134521","2449.74","7.048786","0","0"
"661.136902","2456.12","3.487172","0","0"
"661.137329","2446.52","1.957906","0","0"
"661.137512","2427.74","8.321997","0","0"
"661.138367","2383.87","4.852958","0","0"
"661.141418","2418.23","3.654276","0","0"
"661.141602","2397.68","2.502783","0","0"
"661.141724","2411.78","1.661866","0","0"
"661.141907","2394.59","4.49339","0","0"
"661.142029","2475.48","2.936867","0","0"
"661.142273","2436.98","2.659004","0","0"
"661.142334","2421.45","1.723617","0","0"
"661.145447","2452.93","3.269234","0","0"
"661.14624","2390.01","2.622667","0","0"
"661.146362","2402.34","3.217659","0","0"
"661.146851","2438.53","1.118809","0","0"
"661.148987","2386.94","4.068416","0","0"
"661.14978","2443.28","2.364751","0","0"
"661.151794","2410.18","1.534735","0","0"
"661.15564","2470.57","1.916155","0","0"
"661.155762","2413.38","1.607388","0","0"
"661.157532","2430.83","6.458638","0","0"
"661.160706","2388.47","6.344244","0","0"
"661.161682","2399.24","4.911185","0","0"
"661.161682","2459.31","2.673541","0","0"
"661.162476","2432.37","5.347096","0","0"
"661.163086","2408.61","4.148358","0","0"
"661.163818","2433.9","4.043008","0","0"
"661.166016","2429.29","8.040689","0","0"
"661.16626","2390.01","2.23039","0","0"
"661.166748","2400.79","3.449118","0","0"
"661.166931","2405.47","3.327411","0","0"
"661.168274","2462.51","3.912246","0","0"
"661.170532","2385.4","1.13336","0","0"
"661.170715","2414.99","1.071602","0","0"
"661.171143","2472.19","1.82355","0","0"
"661.171204","2454.52","6.258906","0","0"
"661.171387","2403.9","1.487533","0","0"
"661.171814","2421.45","1.140629","0","0"
"661.173523","2427.74","4.340926","0","0"
"661.174683","2423.05","2.969625","0","0"
"661.175903","2394.59","1.496621","0","0"
"661.176086","2397.68","2.9264","0","0"
"661.177063","2396.13","3.44369","0","0"
"661.179321","2418.23","1.175142","0","0"
"661.179443","2386.94","2.324856","0","0"
"661.179871","2402.34","2.644519","0","0"
"661.181519","2456.12","1.394915","0","0"
"661.181885","2467.31","2.789463","0","0"
"661.182495","2410.18","1.652825","0","0"
"661.183655","2393.07","1.90348","0","0"
"661.183899","2448.13","4.170213","0","0"
"661.184692","2435.44","1.547489","0","0"
"661.184875","2457.71","1.365853","0","0"
"661.184937","2391.54","7.023627","0","0"
"661.185425","2411.78","1.046189","0","0"
"661.186523","2416.61","3.060467","0","0"
"661.186646","2470.57","4.778696","0","0"
"661.187073","2426.2","2.190466","0","0"
"661.187561","2430.83","6.738517","0","0"
"661.188049","2468.94","2.833431","0","0"
"661.188171","2405.47","1.329534","0","0"
"661.188965","2449.74","1.443963","0","0"
"661.190613","2424.65","10.265754","0","0"
"661.191223","2477.12","5.152863","0","0"
"661.191528","2475.48","3.876005","0","0"
"661.192322","2432.37","2.341226","0","0"
"661.192993","2399.24","3.792463","0","0"
"661.193115","2436.98","5.05226","0","0"
"661.193237","2393.07","2.774603","0","0"
"661.19342","2433.9","6.629517","0","0"
"661.194702","2383.87","1.819947","0","0"
"661.195801","2441.68","3.231198","0","0"
"661.195923","2408.61","2.49925","0","0"
"661.196045","2407.03","4.47722","0","0"
"661.197327","2403.9","1.652844","0","0"
"661.198547","2413.38","2.789852","0","0"
"661.202209","2419.85","4.017694","0","0"
"661.202209","2446.52","1.678282","0","0"
"661.202515","2452.93","1.721868","0","0"
"661.203674","2462.51","2.708139","0","0"
"661.205811","2440.09","5.234625","0","0"
"661.207886","2385.4","1.530076","0","0"
"661.248718","2383.87","192.517517","1757","5"
"661.249512","2443.28","133.785736","1757","5"
"661.250244","2436.98","122.276115","1757","5"
"661.250305","2426.2","278.933319","1757","5"
"661.250366","2430.83","186.687714","1757","5"
"661.250366","2441.68","119.244675","1757","5"
"661.250488","2385.4","386.837463","1757","5"
"661.250488","2448.13","113.311569","1757","5"
"661.250488","2465.7","97.310165","1757","5"
"661.25061","2440.09","135.673584","1757","5"
"661.250793","2386.94","586.251953","1757","5"
"661.250854","2424.65","340.115204","1757","5"
"661.250916","2446.52","115.792496","1757","5"
"661.251038","2452.93","86.495018","1757","5"
"661.251221","2451.34","90.505531","1757","5"
"661.251343","2393.07","1416.11499","1757","5"
"661.251343","2399.24","2037.689697","1757","5"
"661.251343","2438.53","136.502411","1757","5"
"661.251343","2449.74","98.196388","1757","5"
"661.251465","2467.31","94.065331","1757","5"
"661.251526","2394.59","1823.762817","1757","5"
"661.251526","2400.79","1665.68042","1757","5"
"661.251587","2433.9","164.599899","1757","5"
"661.251587","2464.11","85.7686","1757","5"
"661.251709","2423.05","462.877319","1757","5"
"661.25177","2402.34","1738.47937","1757","5"
"661.25177","2444.89","120.476219","1757","5"
"661.25177","2470.57","58.862148","1757","5"
"661.251831","2388.47","919.861572","1757","5"
"661.251831","2391.54","1301.322998","1757","5"
"661.251831","2408.61","1103.048828","1757","5"
"661.251892","2459.31","92.626472","1757","5"
"661.251953","2427.74","258.595734","1757","5"
"661.251953","2435.44","160.969666","1757","5"
"661.252014","2397.68","2259.975098","1757","5"
"661.252014","2411.78","1020.79071","1757","5"
"661.252014","2414.99","795.194763","1757","5"
"661.252014","2416.61","767.700867","1757","5"
"661.252014","2456.12","118.987106","1757","5"
"661.252075","2413.38","892.457764","1757","5"
"661.252075","2418.23","759.849854","1757","5"
"661.252075","2457.71","108.2145","1757","5"
"661.252136","2405.47","1491.208252","1757","5"
"661.252197","2410.18","1160.152344","1757","5"
"661.252258","2396.13","1794.243652","1757","5"
"661.252258","2403.9","1756.468994","1757","5"
"661.252258","2407.03","1288.955444","1757","5"
"661.252258","2419.85","641.444824","1757","5"
"661.252258","2421.45","466.210175","1757","5"
"661.252441","2390.01","1079.835571","1757","5"
"661.252441","2454.52","136.068817","1757","5"
"661.252563","2429.29","235.924789","1757","5"
"661.252625","2477.12","89.250961","1757","5"
"661.252808","2432.37","140.145615","1757","5"
"661.252808","2472.19","86.1633","1757","5"
"661.25293","2462.51","105.818176","1757","5"
"661.253052","2460.91","84.509476","1757","5"
"661.253174","2468.94","91.570068","1757","5"
"661.253235","2475.48","67.451889","1757","5"
"661.253296","2473.84","68.427483","1757","5"
"661.295959","2457.71","4.408903","0","0"
"661.297729","2436.98","13.95774","0","0"
"661.298035","2460.91","3.655796","0","0"
"661.298645","2430.83","25.84116","0","0"
"661.300598","2429.29","24.509624","0","0"
"661.304688","2470.57","5.64015","0","0"
"661.305054","2432.37","26.934475","0","0"
"661.305664","2462.51","13.814298","0","0"
"661.306152","2468.94","5.144263","0","0"
"661.310303","2393.07","86.160339","3461","3"
"661.31073","2394.59","74.520111","3461","3"
"661.311584","2433.9","8.701659","0","0"
"661.311646","2390.01","96.914986","3461","3"
"661.312256","2391.54","105.677719","3461","3"
"661.312988","2383.87","129.635254","3461","3"
"661.313599","2388.47","147.980072","3461","3"
"661.314026","2441.68","5.111581","0","0"
"661.31427","2385.4","189.347473","3461","3"
"661.314453","2386.94","163.868912","3461","3"
"661.315125","2438.53","5.407682","0","0"
"661.316345","2451.34","5.060734","0","0"
"661.318665","2449.74","4.664745","0","0"
"661.32019","2444.89","3.022638","0","0"
"661.321411","2408.61","7.876315","0","0"
"661.323608","2460.91","2.451903","0","0"
"661.3255","2456.12","3.480415","0","0"
"661.326233","2467.31","3.3104","0","0"
"661.326355","2457.71","1.195258","0","0"
"661.327454","2446.52","2.804679","0","0"
"661.327881","2435.44","2.06355","0","0"
"661.331238","2475.48","4.372354","0","0"
"661.33313","2429.29","1.754748","0","0"
"661.333252","2459.31","4.860966","0","0"
"661.334229","2473.84","3.31514","0","0"
"661.335693","2400.79","8.546694","0","0"
"661.338501","2427.74","9.778293","0","0"
"661.345886","2436.98","5.097172","0","0"
"661.34613","2419.85","4.363296","0","0"
"661.347412","2438.53","4.666669","0","0"
"661.348328","2433.9","6.630334","0","0"
"661.348328","2460.91","3.338776","0","0"
"661.348755","2477.12","4.27066","0","0"
"661.35083","2440.09","7.469594","0","0"
"661.353699","2441.68","8.703031","0","0"
"661.354553","2430.83","3.542252","0","0"
"661.355225","2448.13","11.886696","0","0"
"661.355225","2456.12","5.918277","0","0"
"661.355347","2426.2","4.381497","0","0"
"661.355774","2410.18","3.462331","0","0"
"661.355957","2403.9","4.302681","0","0"
"661.355957","2429.29","6.572304","0","0"
"661.355957","2462.51","6.161705","0","0"
"661.357056","2457.71","7.683963","0","0"
"661.358398","2449.74","6.261606","0","0"
"661.358643","2432.37","3.342472","0","0"
"661.358704","2443.28","6.072683","0","0"
"661.359131","2444.89","3.504112","0","0"
"661.359192","2394.59","9.148233","0","0"
"661.359192","2424.65","3.665784","0","0"
"661.360168","2454.52","2.039976","0","0"
"661.36145","2408.61","4.27615","0","0"
"661.362427","2435.44","6.448745","0","0"
"661.362671","2423.05","3.676692","0","0"
"661.363586","2446.52","7.562305","0","0"
"661.363586","2465.7","3.035448","0","0"
"661.363892","2413.38","1.782038","0","0"
"661.364197","2459.31","10.21634","0","0"
"661.364807","2418.23","1.075761","0","0"
"661.365112","2468.94","1.51682","0","0"
"661.365173","2472.19","3.109936","0","0"
"661.365723","2400.79","1.82564","0","0"
"661.366699","2421.45","2.770237","0","0"
"661.366699","2467.31","1.257056","0","0"
"661.367065","2414.99","1.796206","0","0"
"661.36731","2451.34","7.024628","0","0"
"661.367798","2470.57","1.83218","0","0"
"661.368347","2383.87","5.157202","0","0"
"661.369568","2452.93","4.643093","0","0"
"661.371521","2427.74","2.895599","0","0"
"661.373169","2399.24","5.642244","0","0"
"661.373291","2460.91","2.069059","0","0"
"661.373718","2391.54","1.500478","0","0"
"661.379639","2407.03","2.921034","0","0"
"661.383484","2385.4","2.267087","0","0"
"661.383789","2449.74","2.886541","0","0"
"661.384277","2435.44","1.031817","0","0"
"661.386536","2477.12","2.194427","0","0"
"661.389465","2405.47","1.918308","0","0"
"661.389648","2444.89","3.373404","0","0"
"661.393005","2426.2","4.746743","0","0"
"661.395691","2396.13","4.20359","0","0"
"661.395752","2452.93","1.896527","0","0"
"661.396362","2410.18","1.498696","0","0"
"661.397339","2472.19","3.562373","0","0"
"661.397461","2416.61","2.441507","0","0"
"661.398865","2400.79","1.220754","0","0"
"661.399719","2411.78","2.325237","0","0"
"661.401184","2436.98","8.200171","0","0"
"661.401672","2432.37","1.604422","0","0"
"661.402771","2430.83","3.19359","0","0"
"661.402893","2464.11","1.376984","0","0"
"661.403564","2383.87","3.033723","0","0"
"661.404053","2402.34","4.399819","0","0"
"661.404114","2391.54","4.799471","0","0"
"661.404236","2440.09","2.092721","0","0"
"661.404602","2388.47","1.155356","0","0"
"661.404907","2419.85","7.317284","0","0"
"661.405151","2438.53","3.353462","0","0"
"661.406921","2441.68","1.667646","0","0"
"661.406982","2393.07","6.670602","0","0"
"661.408142","2418.23","4.918637","0","0"
"661.408142","2470.57","1.155362","0","0"
"661.408508","2423.05","9.25196","0","0"
"661.408875","2454.52","2.141789","0","0"
"661.40979","2421.45","5.540653","0","0"
"661.409973","2386.94","6.1038","0","0"
"661.410706","2451.34","1.553206","0","0"
"661.410767","2435.44","1.031837","0","0"
"661.411804","2427.74","10.503654","0","0"
"661.412842","2446.52","2.238067","0","0"
"661.413513","2397.68","2.267494","0","0"
"661.415466","2443.28","1.531766","0","0"
"661.415771","2413.38","4.38713","0","0"
"661.416077","2414.99","1.791183","0","0"
"661.416199","2396.13","1.289799","0","0"
"661.416382","2390.01","10.601804","0","0"
"661.416809","2448.13","1.489631","0","0"
"661.417175","2388.47","3.800375","0","0"
"661.417969","2385.4","6.518069","0","0"
"661.420227","2399.24","4.915781","0","0"
"661.421387","2449.74","1.120861","0","0"
"661.425781","2408.61","4.463461","0","0"
"661.426147","2391.54","1.198982","0","0"
"661.427979","2405.47","4.795929","0","0"
"661.42804","2400.79","2.476074","0","0"
"661.429321","2407.03","1.618624","0","0"
"661.429932","2440.09","1.493279","0","0"
"661.430115","2394.59","2.98656","0","0"
"661.431335","2426.2","1.460577","0","0"
"661.43335","2383.87","2.427035","0","0"
"661.434021","2459.31","1.504183","0","0"
"661.436096","2433.9","4.621539","0","0"
"661.436646","2438.53","1.122689","0","0"
"661.438049","2418.23","2.020111","0","0"
"661.440002","2396.13","1.934734","0","0"
"661.440125","2403.9","2.514249","0","0"
"661.441284","2443.28","1.351592","0","0"
"661.441345","2388.47","1.155394","0","0"
"661.44165","2464.11","1.380658","0","0"
"661.443298","2441.68","1.903857","0","0"
"661.444519","2477.12","1.529626","0","0"
"661.444946","2429.29","2.92483","0","0"
"661.447632","2402.34","4.396317","0","0"
"661.44928","2446.52","1.538719","0","0"
"661.449341","2393.07","1.525998","0","0"
"661.450134","2397.68","3.596988","0","0"
"661.450928","2421.45","1.395202","0","0"
"661.452759","2391.54","1.199001","0","0"
"661.453003","2411.78","1.653173","0","0"
"661.453247","2472.19","2.372591","0","0"
"661.453613","2435.44","2.063739","0","0"
"661.454102","2390.01","1.318904","0","0"
"661.45575","2426.2","1.752726","0","0"
"661.455994","2470.57","1.338885","0","0"
"661.456665","2456.12","1.744004","0","0"
"661.457153","2448.13","1.191737","0","0"
"661.458679","2468.94","3.542512","0","0"
"661.459534","2400.79","1.217173","0","0"
"661.460327","2430.83","4.970452","0","0"
"661.460693","2399.24","3.575222","0","0"
"661.460754","2457.71","2.049213","0","0"
"661.46106","2423.05","2.584394","0","0"
"661.46106","2440.09","2.686873","0","0"
"661.461731","2432.37","8.698279","0","0"
"661.462158","2416.61","2.91032","0","0"
"661.464539","2465.7","4.676134","0","0"
"661.466187","2436.98","1.773088","0","0"
"661.466492","2475.48","1.931493","0","0"
"661.467468","2394.59","5.486407","0","0"
"661.469971","2462.51","7.056005","0","0"
"661.47229","2424.65","9.161537","0","0"
"661.472412","2413.38","4.104627","0","0"
"661.472961","2393.07","1.271688","0","0"
"661.473694","2467.31","3.035692","0","0"
"661.474426","2421.45","2.045601","0","0"
"661.475098","2410.18","3.315464","0","0"
"661.475159","2446.52","1.818523","0","0"
"661.475342","2470.57","1.52639","0","0"
"661.476746","2477.12","2.080123","0","0"
"661.476929","2396.13","5.711703","0","0"
"661.477173","2414.99","3.210849","0","0"
"661.478699","2388.47","7.940804","0","0"
"661.478821","2416.61","1.469353","0","0"
"661.479126","2397.68","6.24583","0","0"
"661.480225","2429.29","4.381903","0","0"
"661.481201","2436.98","1.329833","0","0"
"661.481689","2383.87","1.456273","0","0"
"661.481995","2468.94","1.113644","0","0"
"661.483337","2405.47","1.593256","0","0"
"661.483398","2403.9","1.65321","0","0"
"661.483704","2438.53","7.277743","0","0"
"661.484497","2418.23","3.804915","0","0"
"661.485291","2391.54","2.232743","0","0"
"661.486633","2400.79","2.720351","0","0"
"661.487488","2419.85","5.922474","0","0"
"661.490234","2432.37","1.337112","0","0"
"661.491516","2402.34","1.464276","0","0"
"661.494263","2407.03","2.648786","0","0"
"661.49469","2457.71","3.586224","0","0"
"661.495239","2426.2","5.84259","0","0"
"661.495667","2385.4","1.700458","0","0"
"661.495667","2423.05","3.916852","0","0"
"661.496155","2435.44","4.643564","0","0"
"661.496582","2393.07","3.815158","0","0"
"661.498169","2448.13","3.128409","0","0"
"661.498413","2472.19","1.738619","0","0"
"661.498779","2421.45","1.693921","0","0"
"661.499207","2427.74","7.230543","0","0"
"661.500122","2424.65","6.591091","0","0"
"661.500183","2416.61","2.087434","0","0"
"661.503113","2388.47","1.386536","0","0"
"661.503113","2405.47","1.59873","0","0"
"661.50415","2440.09","3.880562","0","0"
"661.508972","2452.93","1.72591","0","0"
"661.509766","2414.99","1.32804","0","0"
"661.510498","2430.83","6.384104","0","0"
"661.510925","2408.61","3.086639","0","0"
"661.511658","2467.31","2.770536","0","0"
"661.51239","2399.24","1.787685","0","0"
"661.512512","2396.13","1.286256","0","0"
"661.513062","2468.94","1.113668","0","0"
"661.513794","2429.29","4.389283","0","0"
"661.513916","2410.18","5.137782","0","0"
"661.514648","2462.51","1.858901","0","0"
"661.515747","2433.9","2.307279","0","0"
"661.516113","2427.74","2.172844","0","0"
"661.517761","2418.23","1.652523","0","0"
"661.517944","2397.68","1.733186","0","0"
"661.517944","2411.78","8.513291","0","0"
"661.52002","2419.85","3.64079","0","0"
"661.521057","2386.94","1.162728","0","0"
"661.52179","2436.98","3.989614","0","0"
"661.522095","2413.38","1.695042","0","0"
"661.524109","2432.37","4.011413","0","0"
"661.527222","2403.9","2.314555","0","0"
"661.527527","2390.01","9.169152","0","0"
"661.528503","2383.87","4.854371","0","0"
"661.529724","2456.12","12.897225","0","0"
"661.531738","2454.52","5.613828","0","0"
"661.533081","2444.89","3.370096","0","0"
"661.53363","2388.47","1.729577","0","0"
"661.538452","2457.71","9.222003","0","0"
"661.540588","2433.9","2.305509","0","0"
"661.542664","2460.91","5.5666","0","0"
"661.542908","2468.94","1.818606","0","0"
"661.542969","2459.31","13.720487","0","0"
"661.543457","2448.13","5.065211","0","0"
"661.54541","2435.44","15.995158","0","0"
"661.545532","2421.45","20.638853","0","0"
"661.546265","2446.52","8.113821","0","0"
"661.546265","2465.7","6.725748","0","0"
"661.546753","2427.74","15.373058","0","0"
"661.546875","2424.65","31.12899","0","0"
"661.547913","2385.4","14.176551","0","0"
"661.548157","2400.79","17.757429","0","0"
"661.548218","2473.84","9.836141","0","0"
"661.548645","2477.12","14.161926","0","0"
"661.549194","2472.19","7.597862","0","0"
"661.549683","2407.03","13.019212","0","0"
"661.55011","2396.13","11.340461","0","0"
"661.550171","2440.09","3.898854","0","0"
"661.550964","2391.54","20.551607","0","0"
"661.551208","2470.57","7.897624","0","0"
"661.551514","2418.23","8.691588","0","0"
"661.551575","2419.85","14.748878","0","0"
"661.551636","2399.24","13.45163","0","0"
"661.551636","2408.61","10.650486","0","0"
"661.551636","2432.37","4.351252","0","0"
"661.551941","2426.2","19.719591","0","0"
"661.552185","2423.05","23.598484","0","0"
"661.552185","2475.48","11.098837","0","0"
"661.552368","2429.29","13.316128","0","0"
"661.552429","2462.51","5.584509","0","0"
"661.55249","2436.98","7.09283","0","0"
"661.552673","2403.9","11.046937","0","0"
"661.552673","2438.53","11.000757","0","0"
"661.552734","2444.89","6.859915","0","0"
"661.553101","2413.38","9.1731","0","0"
"661.553162","2394.59","22.159578","0","0"
"661.553711","2397.68","15.29026","0","0"
"661.553772","2405.47","11.071655","0","0"
"661.553833","2414.99","12.897156","0","0"
"661.554016","2383.87","15.655806","0","0"
"661.554321","2443.28","9.672626","0","0"
"661.554749","2411.78","8.319227","0","0"
"661.55481","2390.01","23.093424","0","0"
"661.55542","2410.18","5.944615","0","0"
"661.555542","2449.74","10.917175","0","0"
"661.555725","2386.94","26.523674","0","0"
"661.555969","2402.34","18.569592","0","0"
"661.556091","2416.61","11.275086","0","0"
"661.557068","2464.11","8.518963","0","0"
"661.557129","2452.93","8.090277","0","0"
"661.557251","2467.31","8.137543","0","0"
"661.557922","2430.83","25.90427","0","0"
"661.558167","2388.47","14.033139","0","0"
"661.56189","2393.07","16.912865","0","0"
"661.563171","2460.91","3.818595","0","0"
"661.563293","2433.9","7.785095","0","0"
"661.565918","2454.52","4.285886","0","0"
"661.568787","2457.71","1.70782","0","0"
"661.569031","2468.94","3.537008","0","0"
"661.57312","2399.24","5.577714","0","0"
"661.57428","2456.12","2.441829","0","0"
"661.574524","2397.68","1.155511","0","0"
"661.578796","2465.7","3.684567","0","0"
"661.578979","2440.09","4.044301","0","0"
"661.579041","2424.65","1.833194","0","0"
"661.579285","2396.13","1.073752","0","0"
"661.579834","2475.48","3.977086","0","0"
"661.580444","2385.4","1.133715","0","0"
"661.581909","2427.74","9.774697","0","0"
"661.584106","2473.84","1.942215","0","0"
"661.584167","2472.19","2.483643","0","0"
"661.585449","2443.28","2.925137","0","0"
"661.586487","2391.54","2.100275","0","0"
"661.58667","2436.98","1.329937","0","0"
"661.589539","2432.37","2.078123","0","0"
"661.589661","2477.12","2.080303","0","0"
"661.590149","2464.11","2.055958","0","0"
"661.59259","2429.29","7.312888","0","0"
"661.595032","2448.13","3.277631","0","0"
"661.59729","2400.79","4.460417","0","0"
"661.597778","2418.23","1.69332","0","0"
"661.59906","2438.53","2.805252","0","0"
"661.599487","2441.68","1.597757","0","0"
"661.599609","2408.61","2.274716","0","0"
"661.600769","2424.65","1.468032","0","0"
"661.601257","2416.61","1.906988","0","0"
"661.602051","2470.57","2.294713","0","0"
"661.602234","2399.24","2.234757","0","0"
"661.602539","2386.94","4.651206","0","0"
"661.602722","2419.85","2.681705","0","0"
"661.602783","2426.2","3.286711","0","0"
"661.602905","2402.34","2.9288","0","0"
"661.603455","2457.71","2.391003","0","0"
"661.607605","2423.05","4.3903","0","0"
"661.607605","2449.74","3.533827","0","0"
"661.608398","2396.13","1.934976","0","0"
"661.608704","2473.84","1.553438","0","0"
"661.610474","2397.68","1.155538","0","0"
"661.610962","2436.98","5.319849","0","0"
"661.614014","2435.44","6.965966","0","0"
"661.614075","2432.37","6.024821","0","0"
"661.615479","2421.45","6.025201","0","0"
"661.621094","2426.2","1.095586","0","0"
"661.622803","2444.89","2.363423","0","0"
"661.62384","2429.29","10.225703","0","0"
"661.624268","2433.9","2.888862","0","0"
"661.625122","2427.74","2.899787","0","0"
"661.62561","2460.91","12.429483","0","0"
"661.626282","2446.52","3.805327","0","0"
"661.62677","2452.93","3.617436","0","0"
"661.626953","2440.09","5.083711","0","0"
"661.627563","2472.19","8.326932","0","0"
"661.627869","2477.12","5.479806","0","0"
"661.630066","2468.94","8.381411","0","0"
"661.631226","2462.51","13.532315","0","0"
"661.631409","2457.71","3.074214","0","0"
"661.631592","2454.52","10.214761","0","0"
"661.632751","2467.31","8.265171","0","0"
"661.632874","2426.2","7.304015","0","0"
"661.632874","2470.57","9.271808","0","0"
"661.632996","2459.31","10.883292","0","0"
"661.632996","2475.48","7.950838","0","0"
"661.633301","2456.12","13.403428","0","0"
"661.633667","2473.84","6.133944","0","0"
"661.635315","2430.83","10.996039","0","0"
"661.635498","2464.11","6.447903","0","0"
"661.635742","2419.85","5.799615","0","0"
"661.63623","2438.53","1.682473","0","0"
"661.637329","2414.99","9.609399","0","0"
"661.63739","2408.61","3.828249","0","0"
"661.637878","2416.61","9.00034","0","0"
"661.639343","2418.23","7.459192","0","0"
"661.640503","2413.38","11.256591","0","0"
"661.641602","2411.78","12.309711","0","0"
"661.641968","2449.74","8.196192","0","0"
"661.643616","2410.18","10.494609","0","0"
"661.644409","2432.37","1.337259","0","0"
"661.644836","2448.13","3.873686","0","0"
"661.645325","2407.03","20.604074","3504","3"
"661.645508","2402.34","36.58757","3504","3"
"661.645813","2444.89","1.306018","0","0"
"661.646667","2390.01","173.312332","3504","3"
"661.646912","2405.47","19.088751","3504","3"
"661.646973","2400.79","48.426891","3504","3"
"661.647278","2399.24","68.791298","3504","3"
"661.647339","2388.47","206.524857","3504","3"
"661.647644","2394.59","98.761635","3504","3"
"661.647827","2391.54","109.596634","3504","3"
"661.648376","2452.93","11.172361","0","0"
"661.648438","2441.68","3.315547","0","0"
"661.648926","2393.07","112.34156","3504","3"
"661.649048","2397.68","70.925995","3504","3"
"661.649109","2385.4","206.840683","3504","3"
"661.64917","2396.13","68.287811","3504","3"
"661.649353","2383.87","218.060226","3504","3"
"661.649353","2386.94","197.552963","3504","3"
"661.650085","2435.44","7.224198","0","0"
"661.650513","2403.9","24.089029","3504","3"
"661.650696","2436.98","5.763343","0","0"
"661.650818","2427.74","6.88078","0","0"
"661.653137","2433.9","9.51718","0","0"
"661.657654","2408.61","3.317761","0","0"
"661.658508","2426.2","3.65208","0","0"
"661.661438","2432.37","5.363658","0","0"
"661.663086","2418.23","3.392267","0","0"
"661.664062","2475.48","2.618248","0","0"
"661.664795","2446.52","3.497653","0","0"
"661.664856","2423.05","13.011256","0","0"
"661.668823","2441.68","2.153124","0","0"
"661.669189","2459.31","7.029862","0","0"
"661.6698","2419.85","1.609109","0","0"
"661.669922","2457.71","6.660984","0","0"
"661.671387","2477.12","1.955434","0","0"
"661.672302","2424.65","9.531865","0","0"
"661.672791","2448.13","1.191934","0","0"
"661.675049","2427.74","1.302412","0","0"
"661.675964","2451.34","2.416581","0","0"
"661.677185","2465.7","3.688449","0","0"
"661.67865","2421.45","1.793357","0","0"
"661.680237","2407.03","1.068388","0","0"
"661.681641","2444.89","1.933273","0","0"
"661.684509","2430.83","4.251759","0","0"
"661.686768","2414.99","1.533541","0","0"
"661.68689","2410.18","2.685516","0","0"
"661.687317","2443.28","2.02776","0","0"
"661.687561","2408.61","1.651656","0","0"
"661.688965","2449.74","2.561962","0","0"
"661.689636","2426.2","8.034718","0","0"
"661.690857","2397.68","4.911355","0","0"
"661.69104","2448.13","1.936919","0","0"
"661.692505","2429.29","2.191303","0","0"
"661.694824","2440.09","4.642415","0","0"
"661.695007","2436.98","2.6601","0","0"
